#Dat-format-version: 1
#Plate-boundaries: 321,267,4894,3170
#Grid-boundaries: 496,326,4718,3119
#Window: 90
row	col	size	circularity
17	5	2845.0	0.9019229652831534
17	6	2786.0	0.9198069241055483
17	7	2653.0	0.9050843952071049
17	8	2910.0	0.915820301904104
17	9	2544.0	0.9272373380259651
17	10	2534.0	0.8928316042589748
17	11	2551.0	0.9263616342549242
17	12	2637.0	0.9210245991174223
17	13	2771.0	0.9148546255191938
17	14	2689.0	0.9220227696508994
17	15	2785.0	0.9250233133979447
17	16	2686.0	0.9186638945747274
17	17	2816.0	0.929711521278257
17	18	2639.0	0.9137243821038484
17	19	2773.0	0.9109773566732314
17	20	2799.0	0.9218045891896035
17	21	2680.0	0.9302883712727621
17	22	2765.0	0.9051701989383063
17	23	2781.0	0.9126672476264384
17	24	2660.0	0.9243221752608577
17	25	2825.0	0.9116044841657671
17	26	2760.0	0.9245785812506344
17	27	2653.0	0.9162363299935448
17	28	2747.0	0.9179223253700657
17	29	2717.0	0.9134076229591525
17	30	2747.0	0.9069309477810268
17	31	2260.0	0.9045043791275136
17	32	2226.0	0.9113534714787628
17	33	2698.0	0.9038090623964534
17	34	2619.0	0.9204139325546642
17	35	2580.0	0.9170673017167507
17	36	2499.0	0.9166100468248559
17	37	2606.0	0.9296993837820358
17	38	2682.0	0.9094180033880327
17	39	2381.0	0.9088869886523032
17	40	2442.0	0.9037748763104371
17	41	2496.0	0.9097422939122674
17	42	2460.0	0.9104366075854525
17	43	2367.0	0.9447391581555233
17	44	2668.0	0.9079046245394816
17	45	2389.0	0.9143847948292398
17	46	2856.0	0.9293947680588163
17	47	2991.0	0.9112255118360507
17	48	4231.0	0.8993950193721691
18	1	4651.0	0.8782798258813264
18	2	3373.0	0.8981652592852968
18	3	3068.0	0.9019126614430942
18	4	2871.0	0.9133110084831393
18	5	2955.0	0.9138381761245269
18	6	2895.0	0.9101837591046112
18	7	3048.0	0.8909772566880727
18	8	2976.0	0.9225520540224599
18	9	2951.0	0.914802120772943
18	10	2824.0	0.9167161496389341
18	11	2897.0	0.9139472288507641
18	12	2852.0	0.9050556366940746
18	13	2691.0	0.9069418887500373
18	14	2870.0	0.9206517050652294
18	15	2856.0	0.9139185485401845
18	16	3013.0	0.9157385438194127
18	17	2921.0	0.9237635321059289
18	18	2917.0	0.9224985358277972
18	19	2908.0	0.9089366816630058
18	20	2998.0	0.9217709394876964
18	21	2880.0	0.8980101696559438
18	22	3002.0	0.9252203573947992
18	23	2798.0	0.9191902791098817
18	24	2919.0	0.9285805760230872
18	25	2792.0	0.9162772223563523
18	26	3002.0	0.9306119846019574
18	27	2730.0	0.90902184883711
18	28	2813.0	0.923168992295279
18	29	2714.0	0.9202686283352423
18	30	2861.0	0.9123561330554709
18	31	2280.0	0.9185721602718638
18	32	2274.0	0.9197253644419898
18	33	2558.0	0.9206851110205173
18	34	2846.0	0.9129528754758337
18	35	2506.0	0.9333860835680747
18	36	2752.0	0.9063259126294346
18	37	2737.0	0.9208080937968871
18	38	2995.0	0.9230629481670298
18	39	2450.0	0.9125282939911342
18	40	2646.0	0.905932896209602
18	41	2579.0	0.9224506510455802
18	42	2718.0	0.911454605743913
18	43	2615.0	0.9329101644627873
18	44	2806.0	0.9010363467771139
18	45	2767.0	0.926923526927719
18	46	3033.0	0.9196210738603212
18	47	3203.0	0.9236431808429386
18	48	4078.0	0.9105212336630842
19	1	4759.0	0.8632307337515611
19	2	3348.0	0.90815310438961
19	3	3208.0	0.9055242899487035
19	4	2978.0	0.9051010233966844
19	5	2854.0	0.9287439313865067
19	6	2860.0	0.9306964414034365
19	7	2718.0	0.9216249564536434
19	8	2833.0	0.8863827393593064
19	9	2569.0	0.9363493401685158
19	10	2505.0	0.9154135017066967
19	11	2563.0	0.925882279539722
19	12	2468.0	0.907617556799547
19	13	2821.0	0.9157423010380425
19	14	2737.0	0.9201312712694883
19	15	2913.0	0.9344454414128962
19	16	2730.0	0.9313533354373906
19	17	2888.0	0.923221825138374
19	18	2790.0	0.9003102693176958
19	19	2789.0	0.9107697399020898
19	20	2748.0	0.9261524750223343
19	21	2867.0	0.9329743697565218
19	22	2876.0	0.9149015884352175
19	23	2843.0	0.9196731492157991
19	24	2734.0	0.9350808219535758
19	25	2779.0	0.915217918312936
19	26	2800.0	0.9111713412341336
19	27	2709.0	0.9379611031145605
19	28	2746.0	0.9254784193636577
19	29	2717.0	0.9349723962641637
19	30	2667.0	0.917766426513259
19	31	3236.0	0.9185209783785231
19	32	3400.0	0.8928602541074052
19	33	2655.0	0.915961574935985
19	34	2641.0	0.903273025157057
19	35	2651.0	0.8989064604704229
19	36	2468.0	0.9216659943398086
19	37	2517.0	0.9256375163956483
19	38	2381.0	0.931778818029908
19	39	2458.0	0.9238223124573747
19	40	2424.0	0.9313050105893882
19	41	2397.0	0.9416431342222203
19	42	2500.0	0.9193856936786337
19	43	2192.0	0.9308300129601488
19	44	2563.0	0.8984263135241085
19	45	2625.0	0.9282648693948922
19	46	2971.0	0.913469466717127
19	47	2915.0	0.9241143914939868
19	48	4312.0	0.9184456329492126
20	1	4522.0	0.9137305305981293
20	2	3281.0	0.9058979324178098
20	3	3204.0	0.9187679468403177
20	4	2988.0	0.915585558329767
20	5	2886.0	0.9280583311585934
20	6	2808.0	0.9192469868422293
20	7	2901.0	0.9120701503151911
20	8	2807.0	0.9080276221768367
20	9	2867.0	0.9251575419834528
20	10	2822.0	0.9293792606977709
20	11	2731.0	0.9227405472017918
20	12	2653.0	0.904137205524125
20	13	2647.0	0.924517297635122
20	14	2823.0	0.9109591004601629
20	15	2766.0	0.9109365822431023
20	16	2871.0	0.9209724896314537
20	17	2876.0	0.9303482156681809
20	18	2961.0	0.9125841033464358
20	19	2820.0	0.917679707957235
20	20	2868.0	0.9047982921449745
20	21	2889.0	0.9267466118235005
20	22	2901.0	0.9174385507152687
20	23	2738.0	0.925105682255037
20	24	2853.0	0.9206398560442245
20	25	2757.0	0.923573604531883
20	26	2805.0	0.91826488536056
20	27	2745.0	0.9307801712528517
20	28	2822.0	0.9316924407127986
20	29	2673.0	0.9151771094362305
20	30	2688.0	0.9249929338086391
20	31	3206.0	0.9121080874895428
20	32	3410.0	0.9129345122116823
20	33	2584.0	0.9161231186920864
20	34	2656.0	0.9107075032327221
20	35	2464.0	0.9226113349737016
20	36	2741.0	0.9237932802169648
20	37	2537.0	0.9084021038297794
20	38	2774.0	0.9158450852364648
20	39	2570.0	0.9226065103411376
20	40	2744.0	0.9224845481781063
20	41	2578.0	0.9278835872599271
20	42	2763.0	0.9312078924624129
20	43	2450.0	0.9208155677463667
20	44	2715.0	0.9150305566541626
20	45	2785.0	0.9217681556352059
20	46	3062.0	0.9178198280626025
20	47	3168.0	0.9260551014395718
20	48	3988.0	0.8992864878383056
21	1	4812.0	0.8755980642419499
21	2	3229.0	0.9186515952912455
21	3	3522.0	0.9159071871382014
21	4	3273.0	0.9238718831053949
21	5	2855.0	0.8932660504309287
21	6	2833.0	0.9330019296799379
21	7	2638.0	0.9294750481591061
21	8	2702.0	0.8929938816418175
21	9	2613.0	0.9149815184354192
21	10	2772.0	0.9285984881256367
21	11	2626.0	0.9286184941070426
21	12	2557.0	0.9203251872085468
21	13	2766.0	0.8978884100217036
21	14	2702.0	0.9241362037010101
21	15	2843.0	0.9307048374617014
21	16	2759.0	0.913162779675954
21	17	2300.0	0.9179974920818353
21	18	2058.0	0.916031898475653
21	19	2955.0	0.9138381761245269
21	20	2718.0	0.9272594746222808
21	21	2924.0	0.924712279314528
21	22	2788.0	0.9050299664282395
21	23	2875.0	0.9145834724448014
21	24	2851.0	0.9145567983069577
21	25	2846.0	0.9206436098023792
21	26	2786.0	0.9230511054066797
21	27	2903.0	0.9234907201764377
21	28	2844.0	0.9100785546387551
21	29	2842.0	0.930377470301145
21	30	2853.0	0.9206398560442243
21	31	2635.0	0.9400452326422348
21	32	2599.0	0.9214411708516768
21	33	2647.0	0.924517297635122
21	34	2622.0	0.929595517496382
21	35	2587.0	0.9205393213599364
21	36	2500.0	0.9112002142550755
21	37	2535.0	0.9100418302392155
21	38	2434.0	0.9206916765301738
21	39	2399.0	0.909873380735341
21	40	2556.0	0.9316110990543893
21	41	2254.0	0.9253785002111747
21	42	2465.0	0.9205456548004977
21	43	2825.0	0.9193067996380102
21	44	3052.0	0.8921465181797897
21	45	2502.0	0.9005293775501698
21	46	2868.0	0.9332997880926772
21	47	2887.0	0.9152378210096535
21	48	4224.0	0.8935959695425388
22	1	4326.0	0.8942970345202303
22	2	3093.0	0.9144363763614204
22	3	3452.0	0.9192014453165862
22	4	3259.0	0.9118731431143178
22	5	2861.0	0.9145905961637425
22	6	2724.0	0.9180638071182097
22	7	2917.0	0.9155284560404342
22	8	2733.0	0.9290516789458624
22	9	2922.0	0.9186725195522195
22	10	2830.0	0.9154678200072848
22	11	2734.0	0.9270502689272487
22	12	2629.0	0.9182304403032624
22	13	2538.0	0.9111188028193804
22	14	2634.0	0.9166572041262314
22	15	2523.0	0.927844042060477
22	16	2693.0	0.9290713827881764
22	17	2160.0	0.9235201831938069
22	18	2073.0	0.9216056552190975
22	19	2805.0	0.9260798356482636
22	20	2855.0	0.9135985490483987
22	21	2779.0	0.9230304445001395
22	22	2824.0	0.9189813813018551
22	23	2804.0	0.9048279552569243
22	24	2831.0	0.9267764315350252
22	25	2778.0	0.9306084415631382
22	26	2861.0	0.9177646439692054
22	27	2793.0	0.9198285879266028
22	28	2847.0	0.9164486468008489
22	29	2710.0	0.907828969271456
22	30	2698.0	0.9171538345393111
22	31	2528.0	0.9296828134478343
22	32	2568.0	0.9185161969310004
22	33	2550.0	0.9178057205247536
22	34	2590.0	0.9297863275422359
22	35	2447.0	0.9138236175646319
22	36	2693.0	0.9131479057136361
22	37	2535.0	0.9322570933901344
22	38	2769.0	0.9275935114068858
22	39	2590.0	0.9297863275422361
22	40	2812.0	0.9205564554844545
22	41	2485.0	0.8977048242903668
22	42	2649.0	0.9228532950312573
22	43	2927.0	0.9148754013850131
22	44	3105.0	0.9106510040231901
22	45	2681.0	0.9225840980435128
22	46	2931.0	0.9269260228012595
22	47	3162.0	0.8954500514378632
22	48	3767.0	0.9008112803710452
23	1	4843.0	0.872963600818354
23	2	3245.0	0.9129962377802778
23	3	3057.0	0.9215867891227357
23	4	2928.0	0.9259772755926601
23	5	2756.0	0.920929715587878
23	6	2854.0	0.9056903180662305
23	7	2616.0	0.9113568213672213
23	8	2683.0	0.9313297388525451
23	9	2637.0	0.8964175914307497
23	10	2473.0	0.9294599587905161
23	11	2671.0	0.9079754974256856
23	12	2584.0	0.9218508087846433
23	13	2760.0	0.9278634668263748
23	14	2676.0	0.9288998811663851
23	15	2873.0	0.9193585399005422
23	16	2708.0	0.931875321709001
23	17	3013.0	0.9104850467609943
23	18	2897.0	0.9270385277034013
23	19	3033.0	0.9121821191198367
23	20	2951.0	0.9255421169722051
23	21	2878.0	0.9309951893925672
23	22	2848.0	0.9346552755268237
23	23	2879.0	0.9235387661612523
23	24	2771.0	0.9148546255191938
23	25	2965.0	0.924513942024261
23	26	2780.0	0.9100807063466511
23	27	2683.0	0.9153190472448784
23	28	2733.0	0.902308802433763
23	29	2823.0	0.9241574942505744
23	30	2831.0	0.9112982504717962
23	31	2758.0	0.923908596771467
23	32	2795.0	0.9283447615609537
23	33	2593.0	0.9274581381005002
23	34	2543.0	0.9072239190167755
23	35	2649.0	0.9195275729483386
23	36	2501.0	0.9256105510452101
23	37	2503.0	0.9099140235120338
23	38	2542.0	0.9125547662596002
23	39	2100.0	0.8953306902717335
23	40	2306.0	0.9229146452513476
23	41	2379.0	0.9249390570678657
23	42	2563.0	0.9200935743207533
23	43	2319.0	0.9110014302300077
23	44	2603.0	0.926232645342062
23	45	2478.0	0.933815826085955
23	46	2856.0	0.9216079316026303
23	47	2872.0	0.929054268219407
23	48	4243.0	0.8958308647468566
24	1	4329.0	0.900961610820285
24	2	3146.0	0.9051009076488691
24	3	3182.0	0.9175874497165877
24	4	2863.0	0.8970410331733343
24	5	2961.0	0.925502584045447
24	6	2752.0	0.9275005863396885
24	7	2798.0	0.9159733152366657
24	8	2719.0	0.9356606350541999
24	9	2749.0	0.9264895028516733
24	10	2652.0	0.9149265901055487
24	11	2687.0	0.907873984009965
24	12	2623.0	0.9218196812107231
24	13	2523.0	0.9397179125467886
24	14	2659.0	0.9229987982142815
24	15	2487.0	0.9228580218318255
24	16	2599.0	0.9110456452786414
24	17	2688.0	0.9170248225845072
24	18	2861.0	0.9123561330554711
24	19	2794.0	0.9169335813981548
24	20	2825.0	0.9193067996380102
24	21	2739.0	0.9074791736212833
24	22	2791.0	0.9159490428354511
24	23	2670.0	0.9187987846983133
24	24	2742.0	0.9241303080463034
24	25	2786.0	0.9309543496472522
24	26	2828.0	0.8987228587671471
24	27	2630.0	0.9209343258649648
24	28	2671.0	0.9168132053881366
24	29	2733.0	0.9234163000741477
24	30	2686.0	0.9243046950186029
24	31	2580.0	0.9286034348838682
24	32	2565.0	0.9232045777043107
24	33	2375.0	0.914932512027134
24	34	2507.0	0.9362304083508505
24	35	2520.0	0.9184898159691162
24	36	2683.0	0.925621433353389
24	37	2556.0	0.9375171187212211
24	38	2777.0	0.9068510461484777
24	39	2315.0	0.9301155639655994
24	40	2432.0	0.9283549585898366
24	41	2574.0	0.9182832746949194
24	42	2643.0	0.923120218228042
24	43	2536.0	0.9104008210992705
24	44	2701.0	0.9214598384675424
24	45	2646.0	0.890464230406218
24	46	2890.0	0.9270673963897254
24	47	3049.0	0.8971992218605688
24	48	4358.0	0.9263917500411044
25	1	4745.0	0.9042250658982276
25	2	3163.0	0.9172490752473966
25	3	2790.0	0.9266840374794493
25	4	2512.0	0.8961645633386315
25	5	2756.0	0.9131115744798306
25	6	2786.0	0.9175232531197692
25	7	2567.0	0.918158519284221
25	8	2467.0	0.9212925478267049
25	9	2522.0	0.9216258887442272
25	10	2435.0	0.9117526788396767
25	11	2760.0	0.9245785812506342
25	12	2704.0	0.9168778080392395
25	13	2934.0	0.9095321661632717
25	14	2745.0	0.9228207305936227
25	15	2870.0	0.9284072944950206
25	16	2819.0	0.9173542896210799
25	17	2710.0	0.9156451420420559
25	18	2742.0	0.913017549271559
25	19	2898.0	0.9296336729195239
25	20	2887.0	0.9152378210096531
25	21	2767.0	0.9190447067045294
25	22	2756.0	0.9265187371643074
25	23	2832.0	0.9271037986955812
25	24	2810.0	0.9099258447742902
25	25	2840.0	0.8907284351748773
25	26	2890.0	0.9270673963897254
25	27	2880.0	0.921598536343043
25	28	2862.0	0.9235440827194425
25	29	2801.0	0.9247592226919025
25	30	2746.0	0.9120696655622105
25	31	2814.0	0.9157271979403047
25	32	2797.0	0.9234386097355414
25	33	2800.0	0.9300054856424579
25	34	2797.0	0.9290090511935555
25	35	2815.0	0.9270739258909371
25	36	2530.0	0.9245493649971825
25	37	2518.0	0.9201641506177494
25	38	2364.0	0.9226257917227683
25	39	2544.0	0.9180288715305369
25	40	2571.0	0.9253641205761339
25	41	2250.0	0.9150500196127439
25	42	2585.0	0.9222075621936155
25	43	2345.0	0.9298089343234066
25	44	2687.0	0.9001241477610337
25	45	2568.0	0.9048111916878636
25	46	2835.0	0.9280859001772506
25	47	2750.0	0.9056672455417681
25	48	4888.0	0.9137042314178345
26	1	4273.0	0.891795760911028
26	2	3240.0	0.8995106531543301
26	3	2618.0	0.9200624953906491
26	4	2277.0	0.9088175171610171
26	5	2936.0	0.9154714785103646
26	6	2682.0	0.9229282174385305
26	7	2665.0	0.9036536088848274
26	8	2701.0	0.9237941843806173
26	9	2644.0	0.9315890929994983
26	10	2628.0	0.9259516400917858
26	11	2608.0	0.9165481237505014
26	12	2738.0	0.9227821967289492
26	13	2585.0	0.9164776555027258
26	14	2814.0	0.9071306281327524
26	15	2723.0	0.9099026181225662
26	16	2906.0	0.913642142990674
26	17	2636.0	0.9206753292656523
26	18	2696.0	0.8977006976061719
26	19	2838.0	0.9235372380080259
26	20	2968.0	0.9308739421123364
26	21	2734.0	0.9350808219535756
26	22	2811.0	0.8942240490582042
26	23	2775.0	0.9272786504921486
26	24	2862.0	0.9158385454908989
26	25	2780.0	0.9369373655611682
26	26	2839.0	0.9215853926433901
26	27	2774.0	0.8995660717634639
26	28	2743.0	0.911073231113308
26	29	2614.0	0.9301468055797734
26	30	2619.0	0.909113897150509
26	31	2603.0	0.9068279074995707
26	32	2588.0	0.9095193804702063
26	33	2528.0	0.9356031479577336
26	34	2483.0	0.9238082525127478
26	35	2485.0	0.9280145850625706
26	36	2669.0	0.9089170731981939
26	37	2427.0	0.9121711767022169
26	38	2550.0	0.9294242185401771
26	39	2518.0	0.8983050837924659
26	40	2629.0	0.9182304403032624
26	41	2489.0	0.9295083711149852
26	42	2652.0	0.9172574175885477
26	43	2591.0	0.9152654104947223
26	44	2770.0	0.9200411411534318
26	45	2737.0	0.9257324435864484
26	46	2865.0	0.921305307958895
26	47	2943.0	0.9092202855496034
26	48	4333.0	0.9104552542573079
27	1	4686.0	0.8894127466831381
27	2	3118.0	0.8920377905676194
27	3	2681.0	0.9058467253928973
27	4	2490.0	0.9298818176280884
27	5	2821.0	0.8943144762965818
27	6	2684.0	0.9045826939446674
27	7	2547.0	0.9167259490888415
27	8	2436.0	0.9359154314338899
27	9	2499.0	0.9051158142719141
27	10	2524.0	0.9165569442804504
27	11	2784.0	0.9302860407099609
27	12	2652.0	0.9262636468939717
27	13	2899.0	0.9244741103557533
27	14	2957.0	0.9296764682805999
27	15	2623.0	0.9440801587985994
27	16	2722.0	0.9343188113315269
27	17	2902.0	0.9199931266262602
27	18	2959.0	0.9194970100915956
27	19	2898.0	0.9089193680059134
27	20	2982.0	0.9115613165195664
27	21	2845.0	0.9180583212218081
27	22	2978.0	0.9081636028040506
27	23	2550.0	0.9178057205247534
27	24	2669.0	0.9050099370032286
27	25	2871.0	0.9133110084831392
27	26	2880.0	0.9023675080472243
27	27	2815.0	0.9205938219876728
27	28	2852.0	0.9280930947141964
27	29	2986.0	0.9310619328446691
27	30	2980.0	0.9237920433423824
27	31	2583.0	0.919115990364405
27	32	2587.0	0.9115056670157723
27	33	2797.0	0.9234386097355415
27	34	2710.0	0.9325635604990372
27	35	2683.0	0.9429059110516088
27	36	2581.0	0.9093916221753804
27	37	2679.0	0.9333046347258355
27	38	2537.0	0.907428189880821
27	39	2774.0	0.9269444960235027
27	40	2694.0	0.9237372039566841
27	41	2312.0	0.8998957847019232
27	42	2589.0	0.909870817634221
27	43	1969.0	0.9290450551289354
27	44	2226.0	0.9388630517887863
27	45	2459.0	0.9386615309097076
27	46	2817.0	0.924481710378884
27	47	2671.0	0.9328997740776015
27	48	4296.0	0.9026807690490182
28	1	4289.0	0.9030009236057905
28	2	3189.0	0.8765042309850225
28	3	2508.0	0.9282012243188275
28	4	2468.0	0.8995368515126105
28	5	2755.0	0.9150589689089187
28	6	2693.0	0.909901242627032
28	7	2594.0	0.9116280034542948
28	8	2653.0	0.9266129167457419
28	9	2690.0	0.9200319718562984
28	10	2661.0	0.913380733634531
28	11	2556.0	0.9316110990543891
28	12	2758.0	0.923908596771467
28	13	2876.0	0.9280617686586714
28	14	2944.0	0.92018899271523
28	15	2500.0	0.9276819680657674
28	16	2564.0	0.9090323824792994
28	17	2833.0	0.9196376954416077
28	18	2855.0	0.9290693497226612
28	19	2837.0	0.9154767863993917
28	20	2915.0	0.9350870105453459
28	21	2793.0	0.9088934128810489
28	22	2900.0	0.9011630041451932
28	23	2487.0	0.9088356801375467
28	24	2490.0	0.9215394930438117
28	25	2839.0	0.9238626563441807
28	26	2770.0	0.9392572219928597
28	27	2658.0	0.9179631229260622
28	28	2641.0	0.913452805373814
28	29	2731.0	0.9227405472017918
28	30	2706.0	0.9042219921555866
28	31	2307.0	0.9172402936076068
28	32	2364.0	0.9191071588518013
28	33	2504.0	0.926720839591046
28	34	2514.0	0.9153117920712585
28	35	2410.0	0.9234466446774892
28	36	2541.0	0.9261438977688583
28	37	2429.0	0.9357351880900665
28	38	2638.0	0.9157092251558012
28	39	2515.0	0.9052083871057863
28	40	2576.0	0.929576404505764
28	41	2461.0	0.919051868748083
28	42	2640.0	0.9038786266036846
28	43	1970.0	0.9322870897762564
28	44	2071.0	0.9064946665440546
28	45	2650.0	0.9175330096912461
28	46	2754.0	0.917013249706008
28	47	2724.0	0.9236594486312456
28	48	4081.0	0.904860533088712
29	1	4374.0	0.8319529668262861
29	2	2957.0	0.9008672144764969
29	3	2862.0	0.9051048370034812
29	4	2749.0	0.9075912542592075
29	5	2579.0	0.9176926593688736
29	6	2542.0	0.9149263300289895
29	7	2661.0	0.9236930432674705
29	8	2739.0	0.9310913094155567
29	9	2762.0	0.9308708646330743
29	10	2883.0	0.9086151477457767
29	11	2810.0	0.9221844537325753
29	12	2961.0	0.928678484701694
29	13	1870.0	0.9300627922403234
29	14	2599.0	0.9214411708516768
29	15	2937.0	0.9030157602652987
29	16	3145.0	0.9141590556111686
29	17	2851.0	0.8963502235603621
29	18	3132.0	0.9155317480141221
29	19	2740.0	0.9314312478271726
29	20	2975.0	0.9146993145349893
29	21	2896.0	0.9180910043796173
29	22	3099.0	0.9289104007726995
29	23	2811.0	0.9202290883238977
29	24	3186.0	0.9239189230914342
29	25	1133.0	0.9313748763720897
29	26	3091.0	0.9212336888427933
29	27	2807.0	0.9057960308153303
29	28	2785.0	0.9171939195759362
29	29	2825.0	0.9271071465460944
29	30	2797.0	0.9290090511935555
29	31	2872.0	0.9082673276988117
29	32	2958.0	0.9245648914577614
29	33	2697.0	0.8926422677731239
29	34	2821.0	0.910313716754559
29	35	2680.0	0.924586448522953
29	36	2747.0	0.9211794709266111
29	37	2625.0	0.9168333608961826
29	38	2723.0	0.917726779288871
29	39	2409.0	0.9171206859130192
29	40	2575.0	0.9244014646414123
29	41	2389.0	0.9280930928810885
29	42	2460.0	0.9128390565767154
29	43	2297.0	0.9290277757797937
29	44	2443.0	0.9265613460343636
29	45	2360.0	0.9296286174710747
29	46	2657.0	0.942004305868759
29	47	3067.0	0.8923492172310934
29	48	4514.0	0.8835430102967178
30	1	4682.0	0.8265884916144972
30	2	2843.0	0.8640705874804482
30	3	2754.0	0.8834406953831501
30	4	2652.0	0.9047432401391791
30	5	2560.0	0.9010331732709976
30	6	2632.0	0.9216346561507935
30	7	2762.0	0.9096192480677686
30	8	2788.0	0.9149645042727473
30	9	2793.0	0.9012783448761018
30	10	2746.0	0.9097983975042148
30	11	2846.0	0.8969541139384253
30	12	2719.0	0.9186860299676571
30	13	2591.0	0.9325625968155435
30	14	2628.0	0.9155373572450526
30	15	2921.0	0.9055022008735233
30	16	2925.0	0.9180393328482241
30	17	2747.0	0.9046792449102677
30	18	2615.0	0.8921205026259249
30	19	2491.0	0.9126842941458653
30	20	2447.0	0.9256090930440982
30	21	2637.0	0.8919095556220183
30	22	2522.0	0.911071053062497
30	23	2538.0	0.927472841250138
30	24	2420.0	0.9119589584858802
30	25	2514.0	0.9187024124912717
30	26	2485.0	0.9138693795165618
30	27	2280.0	0.9100149051941673
30	28	2270.0	0.9206404276646177
30	29	2470.0	0.9117348647011627
30	30	2507.0	0.9023289966100222
30	31	2462.0	0.9218624621368723
30	32	2554.0	0.9308821388829848
30	33	2317.0	0.9102157455122583
30	34	2332.0	0.918599125399384
30	35	2299.0	0.920113083015112
30	36	2337.0	0.9327652778240211
30	37	2244.0	0.903040295124347
30	38	2162.0	0.9057118323079979
30	39	2137.0	0.9225810698346575
30	40	2192.0	0.9095575652801599
30	41	2194.0	0.8992837458975406
30	42	2179.0	0.9190397977752767
30	43	2203.0	0.920307246753434
30	44	2229.0	0.8955626747642854
30	45	2834.0	0.9015407168377626
30	46	2764.0	0.929208196488442
30	47	2545.0	0.9300308829714742
30	48	3790.0	0.9109610559545973
31	1	4489.0	0.8600315327712134
31	2	2763.0	0.9061017379090502
31	3	2524.0	0.8601742581013534
31	4	3047.0	0.8600787130528991
31	5	2627.0	0.9040016507125354
31	6	2927.0	0.8990470140708187
31	7	2815.0	0.8753682125773129
31	8	3082.0	0.8754001675467676
31	9	2650.0	0.8998957275361855
31	10	2873.0	0.8830810074905513
31	11	2980.0	0.9078742979844306
31	12	3171.0	0.8687662424125284
31	13	2801.0	0.8858136437619678
31	14	3139.0	0.8837669101456379
31	15	3156.0	0.8796117550260947
31	16	2998.0	0.8956316292375909
31	17	2857.0	0.9088573846173214
31	18	3009.0	0.8588638211617441
31	19	2577.0	0.9056535716660439
31	20	2705.0	0.8833388836268029
31	21	2747.0	0.8768899117286675
31	22	2841.0	0.8932062382093963
31	23	2455.0	0.9075957937800061
31	24	3166.0	0.883826581983923
31	25	2898.0	0.8778214339606503
31	26	3690.0	0.9034479120576994
31	27	2785.0	0.9094635086508859
31	28	2794.0	0.8909902257102363
31	29	2686.0	0.9130745735999217
31	30	2493.0	0.9168114137363333
31	31	3472.0	0.907735962440876
31	32	3155.0	0.892615750883291
31	33	3166.0	0.9078711984071306
31	34	2649.0	0.913891605275113
31	35	2932.0	0.9349976169586303
31	36	2821.0	0.9049332613202129
31	37	3160.0	0.9112433504413632
31	38	3465.0	0.9148226013774355
31	39	3229.0	0.910584274192328
31	40	3562.0	0.9125020410945508
31	41	2489.0	0.882442121681348
31	42	3526.0	0.8871845084848141
31	43	2456.0	0.923070626279623
31	44	2767.0	0.9213419251766606
31	45	1912.0	0.8767919322843016
31	46	2480.0	0.9261473524970519
31	47	1770.0	0.9001199193159763
31	48	2909.0	0.7306248824711827
32	1	5136.0	0.4004215808448302
32	2	2963.0	0.9005420860726582
32	3	4165.0	0.8401977825127209
32	4	3563.0	0.8898844394839253
32	5	4245.0	0.8474331902556552
32	6	5214.0	0.8492340634093634
32	7	3739.0	0.8113104825115853
32	8	3478.0	0.9113207184339656
32	9	3897.0	0.8787661592542321
32	10	3816.0	0.8833345475875486
32	11	3613.0	0.8455514188372367
32	12	4077.0	0.7218257694975915
32	13	3710.0	0.8656865621483396
32	14	4221.0	0.8750247889928006
32	15	3527.0	0.8717628998569045
32	16	4810.0	0.8000479806355305
32	17	3844.0	0.8597308251378647
32	18	4918.0	0.8044121703041448
32	19	4376.0	0.8732950055108938
32	20	4583.0	0.8888103179047582
32	21	4503.0	0.8476078015186316
32	22	3861.0	0.8484295840546229
32	23	3685.0	0.8299608169666196
32	24	3397.0	0.8795130370838485
32	25	3905.0	0.7354497022139518
32	26	3494.0	0.8856871211363245
32	27	3519.0	0.8589767461232275
32	28	3410.0	0.9100494505615049
32	29	2654.0	0.9044780035661617
32	30	2509.0	0.88175584451304
32	31	2567.0	0.8920056480806843
32	32	2337.0	0.9120881875025844
32	33	2747.0	0.9015091439157951
32	34	2286.0	0.8980376323871485
32	35	2548.0	0.9033597935090697
32	36	2220.0	0.9099407091579493
32	37	2493.0	0.9250844585551835
32	38	2404.0	0.9059294777686182
32	39	2411.0	0.9003795430929005
32	40	2409.0	0.9102309965942895
32	41	2384.0	0.9090248043949821
32	42	2811.0	0.9225126332534764
32	43	2474.0	0.9156179541326869
32	44	2648.0	0.924866567486892
32	45	2218.0	0.8911431191687685
32	46	2451.0	0.9071057419479449
32	47	2770.0	0.8991868748228922
32	48	3896.0	0.5362727009985863
