"row"	"col"	"size"	"circularity"	"colonysize"	"ncolonysize"	"kvp"
2	48	5050	0.897798515509216	5050	1.19047181628532	""
3	1	4125	0.872652314006386	4125	1.15404449563016	""
3	2	3404	0.898717499304125	3404	1.10397537935694	""
3	3	3291	0.911589125095276	3291	1.25014111374069	""
3	4	3015	0.89347776422427	3015	1.20522205722833	""
3	5	2573	0.904247823009985	2573	1.05657683911467	""
3	6	2649	0.908307295204624	2649	1.10986958802197	""
3	7	2270	0.920640427664617	2270	0.953598952657696	""
3	8	2413	0.927078791481928	2413	1.022602443076	""
3	9	2189	0.917022757133306	2189	0.937118972510624	""
3	10	2351	0.932187976372848	2351	1.02042859785129	""
3	11	2107	0.921159055951724	2107	0.926159609687469	""
3	12	2497	0.926568749704088	2497	1.10711469669631	""
3	13	2105	0.917656137515516	2105	0.92791167036317	""
3	14	2527	0.923453061402324	2527	1.10067199830868	""
3	15	2085	0.908937314356224	2085	0.897623183549832	""
3	16	2361	0.936153046455251	2361	1.01516022248713	""
3	17	2047	0.914868655420322	2047	0.876740440533821	""
3	18	2447	0.909007749797326	2447	1.0442524602639	""
3	19	2082	0.910229309203364	2082	0.878783452298282	""
3	20	2452	0.91569085013015	2452	1.03491582237929	""
3	21	2051	0.928479872177218	2051	0.867104985421616	""
3	22	2427	0.91804383686883	2427	1.03181491376348	""
3	23	2121	0.900679953233794	2121	0.893307758746169	""
3	24	2449	0.916994788697482	2449	1.02694407279591	""
3	25	2342	0.9175455392523	2342	0.967465885233535	""
3	26	2641	0.908819322242789	2641	1.09583152617588	""
3	27	2218	0.917785009529014	2218	0.920822702537782	""
3	28	2595	0.904040883581016	2595	1.08094435032354	""
3	29	2248	0.930198693156548	2248	0.924438175254053	""
3	30	2625	0.908877037901706	2625	1.08079767483725	""
3	31	2181	0.935144036802756	2181	0.894733856245205	""
3	32	2626	0.914840601265414	2626	1.0810613704346	""
3	33	2347	0.907591373863175	2347	0.95612959764708	""
3	34	2586	0.903211836677154	2586	1.05337707843597	""
3	35	2274	0.887500444322155	2274	0.920799546635563	""
3	36	2571	0.911514140153775	2571	1.04728911364978	""
3	37	2568	0.924284349140222	2568	1.03785975642593	""
3	38	2846	0.902239985657594	2846	1.15736633716408	""
3	39	0	0	0	0	""
3	40	2462	0.907094105518752	2462	1.0248530024275	""
3	41	2121	0.892067311453306	2121	0.881030280317235	""
3	42	2198	0.908461044372806	2198	0.913210360610306	""
3	43	2376	0.91880575385552	2376	0.960258774083992	""
3	44	2623	0.902625173132463	2623	1.03999231741929	""
3	45	2463	0.911546896131289	2463	0.939921582461847	""
3	46	2702	0.916199643980039	2702	0.980674447915721	""
3	47	2899	0.886189220855206	2899	0.90498904263033	""
3	48	3860	0.894291105972388	3860	1.04565631657217	""
4	1	4746	0.885786479505631	4746	1.08659239167379	""
4	2	3665	0.903925650373666	3665	0.9712842189313	""
4	3	3279	0.906199356527029	3279	1.0162214725818	""
4	4	3012	0.905866318097246	3012	0.980676688781418	""
4	5	3001	0.906858820222284	3001	1.00165226144551	""
4	6	2903	0.902095241735689	2903	0.986387688907773	""
4	7	2852	0.928093094714196	2852	0.970983810512642	""
4	8	2796	0.928676906377255	2796	0.959790304555924	""
4	9	2924	0.901180654571083	2924	1.01361361235904	""
4	10	2852	0.910407727794015	2852	1.00310688717851	""
4	11	2841	0.922234625043984	2841	1.01244290401649	""
4	12	2830	0.939969830131484	2830	1.01764879510269	""
4	13	2742	0.932111124650404	2742	0.980976016564411	""
4	14	2966	0.90974708571899	2966	1.04952495996175	""
4	15	2841	0.896280316591308	2841	0.994614573450843	""
4	16	2975	0.907248730135007	2975	1.03999517627052	""
4	17	2899	0.909233004778862	2899	1.009815505587	""
4	18	3093	0.932439626678646	3093	1.07299624636236	""
4	19	3004	0.91828645031012	3004	1.03003155406108	""
4	20	3055	0.911396309657514	3055	1.04654710512551	""
4	21	2946	0.918589569377225	2946	1.01027763623849	""
4	22	2987	0.9078363857911	2987	1.02897746013561	""
4	23	2978	0.91873787851201	2978	1.01566704566011	""
4	24	2896	0.940088516060323	2896	0.982438238373566	""
4	25	2936	0.928507268148925	2936	0.981411410413955	""
4	26	2970	0.922915214590077	2970	0.996878616546853	""
4	27	3046	0.92576820593227	3046	1.02377434874025	""
4	28	3037	0.92837415099595	3037	1.02523591451641	""
4	29	2984	0.909993348142138	2984	0.99608759396955	""
4	30	2978	0.91873787851201	2978	0.996497197770163	""
4	31	2818	0.909345641196153	2818	0.941491905270265	""
4	32	3004	0.920488292243179	3004	1.00880728746585	""
4	33	3077	0.911851104649445	3077	1.02497199058291	""
4	34	3100	0.912206489920552	3100	1.03416726147983	""
4	35	2787	0.917852586663603	2787	0.925739455503805	""
4	36	2982	0.937536431658014	2982	0.997610577962381	""
4	37	2948	0.930036738229911	2948	0.979185649879947	""
4	38	3132	0.895184309296952	3132	1.04653661078898	""
4	39	2908	0.914270940060867	2908	0.974178407978228	""
4	40	3089	0.910221302526366	3089	1.05535707669821	""
4	41	2475	0.919409146198767	2475	0.843981965023683	""
4	42	2617	0.925435871697689	2617	0.892131349747378	""
4	43	2806	0.913123851251064	2806	0.931304060622438	""
4	44	3023	0.911336886986598	3023	0.984343796394965	""
4	45	2882	0.909215020209839	2882	0.903281096412988	""
4	46	3212	0.90960960316838	3212	0.957749831540953	""
4	47	3307	0.921080449063412	3307	0.848728964029163	""
4	48	3795	0.885520351308072	3795	0.845927518515901	""
5	1	2694	0.91023911906321	2694	0.728999430712079	""
5	2	3192	0.913208668214189	3192	1.00069569442033	""
5	3	3243	0.915403763186922	3243	1.18989779672857	""
5	4	3018	0.915072997332822	3018	1.16413815127005	""
5	5	2374	0.929039443092399	2374	0.939071139037187	""
5	6	2306	0.929047105959174	2306	0.929028455357709	""
5	7	2638	0.932861990652848	2638	1.06443133234891	""
5	8	2690	0.895702847388947	2690	1.0929771957233	""
5	9	2508	0.916509805301555	2508	1.02788723262775	""
5	10	2551	0.921547286424436	2551	1.0608135596958	""
5	11	2597	0.920732097230398	2597	1.09404446425055	""
5	12	2521	0.915467534283287	2521	1.07136295896626	""
5	13	2050	0.924216274550226	2050	0.866774357517811	""
5	14	2221	0.930428297667004	2221	0.929610420139964	""
5	15	2302	0.929989202354868	2302	0.954235892174105	""
5	16	2569	0.916499507650058	2569	1.06326317270286	""
5	17	2285	0.935508842016609	2285	0.942947264225808	""
5	18	2603	0.917143119923485	2603	1.0691913072911	""
5	19	2233	0.917811164580263	2233	0.905715256202476	""
5	20	2585	0.914119880908875	2585	1.04643518584556	""
5	21	2171	0.921912389660805	2171	0.879181224914555	""
5	22	2530	0.924549364997183	2530	1.02829806923946	""
5	23	2325	0.907404807849169	2325	0.934936398934539	""
5	24	2656	0.908403314962947	2656	1.0611399247935	""
5	25	2377	0.927699453013968	2377	0.93587431427512	""
5	26	2681	0.924931443466431	2681	1.05987456378626	""
5	27	2359	0.903904827715435	2359	0.935218972196073	""
5	28	2617	0.922075891217733	2617	1.04363087303814	""
5	29	2185	0.900579837912269	2185	0.863325481998061	""
5	30	2549	0.907017676902388	2549	1.01120283549812	""
5	31	2420	0.929768203641221	2420	0.961076885600979	""
5	32	2689	0.890913288743202	2689	1.07580830730432	""
5	33	2384	0.921899375922374	2384	0.948864058833534	""
5	34	2610	0.931126397417925	2610	1.04241336130152	""
5	35	2279	0.915651563834817	2279	0.907897737014513	""
5	36	2291	0.914405327982385	2291	0.920390879332039	""
5	37	2330	0.909356216038092	2330	0.930394844819636	""
5	38	2497	0.890813262204046	2497	1.00325148097763	""
5	39	2940	0.903938146128696	2940	1.18440752300185	""
5	40	3104	0.925108175402145	3104	1.27410058427969	""
5	41	2181	0.926158876946206	2181	0.893890376673497	""
5	42	2494	0.92545553134241	2494	1.02142485725902	""
5	43	2506	0.899631095297623	2506	1.00008360731456	""
5	44	2806	0.926409988887354	2806	1.09897420820717	""
5	45	2494	0.919591724481647	2494	0.940541433907187	""
5	46	2985	0.917773934079645	2985	1.07147918739197	""
5	47	3042	0.907518027488758	3042	0.940682388186834	""
5	48	4430	0.899360889054862	4430	1.19109997650742	""
6	1	4368	0.890964517542633	4368	0.969560184585055	""
6	2	3171	0.907200716449622	3171	0.816525214686945	""
6	3	3406	0.918877341272786	3406	1.02771820395133	""
6	4	3179	0.911599033397432	3179	1.00958194381747	""
6	5	2659	0.909429372924125	2659	0.866939905440806	""
6	6	2582	0.926914400661797	2582	0.858484587171617	""
6	7	2955	0.90330774323116	2955	0.984208115258752	""
6	8	2968	0.92544936928432	2968	0.995023971259288	""
6	9	2958	0.916972102082808	2958	1.00008113252589	""
6	10	3039	0.928985526795091	3039	1.04322443349773	""
6	11	3031	0.918107924891211	3031	1.05450974011842	""
6	12	3163	0.927661554178857	3163	1.11065093758626	""
6	13	2723	0.931318609429256	2723	0.952240329486588	""
6	14	2933	0.914536051250306	2933	1.01641351314817	""
6	15	3039	0.918341870928198	3039	1.04404168019351	""
6	16	3274	0.922032290778211	3274	1.12260445075191	""
6	17	3037	0.917737499838413	3037	1.03857022223842	""
6	18	3245	0.91895490731052	3245	1.10397816933728	""
6	19	3006	0.922663894304661	3006	1.00925593459415	""
6	20	3086	0.928121997891136	3086	1.03327619746387	""
6	21	2792	0.927348327112051	2792	0.934753397266414	""
6	22	2894	0.926078529228044	2894	0.971531000846352	""
6	23	2958	0.927737574382848	2958	0.982137403480047	""
6	24	2999	0.929681992612015	2999	0.988669203955932	""
6	25	3019	0.920666862614314	3019	0.981304218151067	""
6	26	3039	0.91616037034478	3039	0.9917417198791	""
6	27	3073	0.918937769755185	3073	1.006504640297	""
6	28	3153	0.910100909628428	3153	1.03964819702165	""
6	29	2968	0.920072075382614	2968	0.971061533683685	""
6	30	2961	0.902979324346136	2961	0.973775580487636	""
6	31	2975	0.916898921801974	2975	0.981422324619061	""
6	32	3074	0.910962072048227	3074	1.02315795877207	""
6	33	2969	0.895057630652732	2969	0.985354987132405	""
6	34	3235	0.930706114508611	3235	1.0791506560894	""
6	35	2654	0.913292874378024	2654	0.884542977189823	""
6	36	2784	0.913651786189142	2784	0.936978766897847	""
6	37	2791	0.921457690301	2791	0.934706607405483	""
6	38	3019	0.917562118749023	3019	1.01741577060332	""
6	39	3371	0.921471555972847	3371	1.13893557159265	""
6	40	3598	0.900573231537808	3598	1.2375780443882	""
6	41	2667	0.923419070508134	2667	0.916084199851066	""
6	42	2847	0.918703704927412	2847	0.976663013875322	""
6	43	2894	0.915224807228538	2894	0.967959146998203	""
6	44	3094	0.92212780112572	3094	1.01592425808161	""
6	45	2969	0.912854542808196	2969	0.939051962279134	""
6	46	3448	0.910334294242251	3448	1.03855917854513	""
6	47	3348	0.910204122228271	3348	0.869525103367039	""
6	48	4808	0.90622162495064	4808	1.08698011204095	""
7	1	4610	0.894753014723906	4610	1.19242843669797	""
7	2	3501	0.907610288045225	3501	1.05206517578784	""
7	3	2895	0.920945792253113	2895	1.02093175068153	""
7	4	2789	0.920797383822819	2789	1.03668861272172	""
7	5	2678	0.929594126219574	2678	1.02366954869578	""
7	6	2612	0.91795387240656	2612	1.0201359316593	""
7	7	2606	0.905557740123983	2606	1.0195123432079	""
7	8	2598	0.921086634041037	2598	1.02207689878303	""
7	9	2564	0.91708548634388	2564	1.01641250742595	""
7	10	2604	0.90717628548939	2604	1.0485891828185	""
7	11	2352	0.932584483381088	2352	0.960051578076275	""
7	12	2277	0.926030619848096	2277	0.938019463802416	""
7	13	2445	0.933317382299404	2445	1.00335634162992	""
7	14	2329	0.923464822191562	2329	0.947394662381354	""
7	15	2412	0.929186197477662	2412	0.973123404494398	""
7	16	2421	0.924155984681741	2421	0.974796213818729	""
7	17	2299	0.914059573040263	2299	0.923316368909474	""
7	18	2309	0.927704897277136	2309	0.922089589038478	""
7	19	2579	0.925837428081632	2579	1.0156679116669	""
7	20	2657	0.919956681792317	2657	1.04287466883869	""
7	21	2443	0.920626337016944	2443	0.958798841203308	""
7	22	2642	0.936686253709169	2642	1.03958148230052	""
7	23	2416	0.913882945972432	2416	0.940376506600232	""
7	24	2658	0.904501683667894	2658	1.02667370662094	""
7	25	2972	0.926696605631064	2972	1.13223959679518	""
7	26	3164	0.905198065861433	3164	1.21048729318895	""
7	27	2403	0.917284936468494	2403	0.923499058521064	""
7	28	2560	0.924798531260901	2560	0.991136632999368	""
7	29	2575	0.907277577334988	2575	0.990414187400374	""
7	30	2734	0.935080821953576	2734	1.05794913972532	""
7	31	2508	0.925761554927334	2508	0.974771846991069	""
7	32	2618	0.928177370253824	2618	1.0283955484815	""
7	33	2417	0.928615598430095	2417	0.948902106199854	""
7	34	2474	0.929835801879392	2474	0.977956479543271	""
7	35	2395	0.920163160215175	2395	0.947614847187972	""
7	36	2657	0.903216359663065	2657	1.06262825704926	""
7	37	2194	0.92536636820512	2194	0.874373277452821	""
7	38	2307	0.926901341714314	2307	0.925787335438661	""
7	39	1817	0.926880583583648	1817	0.731266179313487	""
7	40	2095	0.922275001120417	2095	0.857998166356765	""
7	41	2445	0.913076724538424	2445	0.99928389407543	""
7	42	2611	0.901731269360402	2611	1.06552331040185	""
7	43	2530	0.930418322002777	2530	1.00749129079808	""
7	44	2664	0.919066529427293	2664	1.04220639107989	""
7	45	2563	0.920093574320753	2563	0.967158736655782	""
7	46	2917	0.924748432242868	2917	1.04916802078354	""
7	47	3151	0.913769154633117	3151	0.978390481136955	""
7	48	4437	0.90078200106917	4437	1.20092621842163	""
8	1	4598	0.910115749212996	4598	1.01133008174653	""
8	2	3562	0.916513955745262	3562	0.911579976890289	""
8	3	3095	0.904716079215744	3095	0.931185957937433	""
8	4	2972	0.923536706317074	2972	0.944252445526025	""
8	5	2902	0.910173915097709	2902	0.950425364611954	""
8	6	2802	0.919559017565365	2802	0.939910795313581	""
8	7	2984	0.901721665959112	2984	1.00283654955345	""
8	8	2974	0.921932059362499	2974	1.00505820579079	""
8	9	2900	0.911755751780095	2900	0.987417916333266	""
8	10	2963	0.921661033285266	2963	1.02509222691163	""
8	11	2492	0.936600977479161	2492	0.874580556541105	""
8	12	2520	0.929178486645449	2520	0.892726634820764	""
8	13	3034	0.922121056073049	3034	1.0712471415679	""
8	14	3105	0.928506923231321	3105	1.08685009758837	""
8	15	2795	0.933961739865065	2795	0.97065695513575	""
8	16	3078	0.90786345472973	3078	1.0670621916077	""
8	17	2642	0.920414649102522	2642	0.913646336338267	""
8	18	2740	0.915583244089545	2740	0.94221986817821	""
8	19	3050	0.91947651515353	3050	1.03450155126833	""
8	20	3256	0.919073281818261	3256	1.10084372163743	""
8	21	3059	0.911696491158235	3059	1.03473236265173	""
8	22	3336	0.909843762293037	3336	1.13161385190991	""
8	23	2898	0.91648980350667	2898	0.972911311230165	""
8	24	3089	0.925912948688889	3089	1.02926677008538	""
8	25	3614	0.909326379371559	3614	1.18821311143416	""
8	26	3850	0.901016596325314	3850	1.27172405389496	""
8	27	2888	0.916479901392878	2888	0.959147242333541	""
8	28	3141	0.923372773661264	3141	1.05113005620968	""
8	29	3341	0.899318249901894	3341	1.1116477161638	""
8	30	3634	0.893561031942399	3634	1.21698679746321	""
8	31	2889	0.91142338424227	2889	0.972649094206646	""
8	32	3064	0.921505444438899	3064	1.04353665688154	""
8	33	2742	0.908473126713968	2742	0.934577274243446	""
8	34	2998	0.929371995282034	2998	1.02993034255677	""
8	35	2861	0.917764643969206	2861	0.984933069511364	""
8	36	3125	0.929169730640265	3125	1.08801196707439	""
8	37	2467	0.91302728085907	2467	0.856789842262768	""
8	38	2593	0.921688183469587	2593	0.906658854657731	""
8	39	2273	0.936850330240086	2273	0.796939026506613	""
8	40	2304	0.913552146985556	2304	0.821688290479268	""
8	41	2827	0.9254669628928	2827	1.005435134261	""
8	42	3005	0.895602470065543	3005	1.06686779110036	""
8	43	2745	0.906270641302846	2745	0.951614216019942	""
8	44	3007	0.93216197125186	3007	1.02493678846518	""
8	45	2854	0.923231504699926	2854	0.939144776722008	""
8	46	3446	0.929668619502649	3446	1.08178385389453	""
8	47	3857	0.90454814990106	3857	1.04658709523658	""
8	48	5151	0.895906050991098	5151	1.22019653836109	""
9	1	4476	0.880170131880503	4476	1.10335052464352	""
9	2	3425	0.907113161566063	3425	0.98357359300122	""
9	3	3010	0.882788896009598	3010	1.01765307423716	""
9	4	2841	0.92451349301649	2841	1.01579545722898	""
9	5	2783	0.916535252488269	2783	1.02751803179388	""
9	6	2780	0.912339068105537	2780	1.0536068712489	""
9	7	2640	0.918058438063178	2640	1.00210998879731	""
9	8	2693	0.900811470461124	2693	1.02746181510666	""
9	9	2591	0.92434808264745	2591	0.995349457693246	""
9	10	2680	0.908739839328832	2680	1.04591999423253	""
9	11	2527	0.915257167933224	2527	1.00044634601692	""
9	12	2485	0.911474976534521	2485	0.993018239213789	""
9	13	2487	0.900769519845639	2487	0.990552634350776	""
9	14	2386	0.921644797648705	2386	0.942199642844359	""
9	15	2465	0.926453214079508	2465	0.965560869668582	""
9	16	2620	0.923132913637929	2620	1.02450151731228	""
9	17	2606	0.904601304304783	2606	1.01671428600441	""
9	18	2557	0.904218388968662	2557	0.992331677288508	""
9	19	2603	0.922859318094234	2603	0.996947241557989	""
9	20	2671	0.919142904093332	2671	1.02069963986094	""
9	21	1852	0.917146202363398	1852	0.70873179787144	""
9	22	2206	0.927817298003768	2206	0.847436466935865	""
9	23	2557	0.901895141602678	2557	0.973156925687033	""
9	24	2560	0.927209477605482	2560	0.967994005974638	""
9	25	2508	0.922327727898405	2508	0.936409480230854	""
9	26	2629	0.932077275170857	2629	0.986825702147259	""
9	27	2625	0.9306591279283	2625	0.991119663364628	""
9	28	2658	0.911393276955036	2658	1.01167428662253	""
9	29	2188	0.935491741124097	2188	0.82829628005585	""
9	30	2489	0.921169396861866	2489	0.948758283148599	""
9	31	2540	0.91996565356169	2540	0.973825462293358	""
9	32	2620	0.92313291363793	2620	1.01638882739272	""
9	33	2465	0.934905328683875	2465	0.957681243224064	""
9	34	2611	0.925695612579349	2611	1.02288999554059	""
9	35	2421	0.926632728456086	2421	0.950811124052048	""
9	36	2540	0.91996565356169	2540	1.00904105435632	""
9	37	2427	0.923973393404275	2427	0.961960138283952	""
9	38	2491	0.92779917564568	2491	0.993987312026488	""
9	39	2510	0.914845015112096	2510	1.0040540463759	""
9	40	2593	0.922674317853234	2593	1.05475927518243	""
9	41	2398	0.898884553838868	2398	0.972347265847587	""
9	42	2524	0.934122763229952	2524	1.02091065222929	""
9	43	2476	0.898439782455113	2476	0.978822808025412	""
9	44	2654	0.892228130781594	2654	1.03124554827123	""
9	45	2733	0.929051678945862	2733	1.02516385694013	""
9	46	3346	0.902690423927993	3346	1.19717019474608	""
9	47	0	0	0	0	""
9	48	0	0	0	0	""
10	1	4640	0.903305564545102	4640	0.982766203132137	""
10	2	3524	0.916427293434134	3524	0.871202007957309	""
10	3	3101	0.922033707108948	3101	0.90418434479114	""
10	4	2969	0.920382072712595	2969	0.917270035999017	""
10	5	3025	0.914111273299704	3025	0.967327854269336	""
10	6	3016	0.898258996693308	3016	0.992948645112825	""
10	7	3073	0.918937769755185	3073	1.01402982849845	""
10	8	3084	0.906616247682693	3084	1.02313959393265	""
10	9	3026	0.915315473548716	3026	1.01084723205221	""
10	10	3126	0.921123920912081	3126	1.0606689459725	""
10	11	2942	0.909817906652575	2942	1.01287224749415	""
10	12	3040	0.896655263930597	3040	1.05714701339344	""
10	13	2822	0.91606691723834	2822	0.97911644407397	""
10	14	3079	0.913335116601435	3079	1.05979150572443	""
10	15	3006	0.913611039734867	3006	1.02703800822105	""
10	16	3205	0.922075145904204	3205	1.0932957299218	""
10	17	2902	0.910173915097709	2902	0.988336725777265	""
10	18	3129	0.912517775445836	3129	1.06079749893173	""
10	19	2939	0.924017294648862	2939	0.984367736994039	""
10	20	3218	0.912539791804858	3218	1.07639590160071	""
10	21	2373	0.940911130554134	2373	0.795554410457485	""
10	22	2433	0.909591814664317	2433	0.819457604133374	""
10	23	3035	0.89940464823239	3035	1.0138053004319	""
10	24	3282	0.91203246866086	3282	1.08988184606624	""
10	25	2961	0.923266705677517	2961	0.971859870493146	""
10	26	3216	0.920074898802266	3216	1.06174407994551	""
10	27	2937	0.918001043343964	2937	0.976019634247351	""
10	28	3222	0.909476079243991	3222	1.07950820999796	""
10	29	2723	0.920037535712368	2723	0.907441619732389	""
10	30	2914	0.921549788619198	2914	0.977645878151915	""
10	31	2862	0.91808542853543	2862	0.965422351877012	""
10	32	2951	0.905146206998227	2951	1.00645317081817	""
10	33	2884	0.919690698263537	2884	0.98425088549772	""
10	34	2990	0.906583254481491	2990	1.02815194908704	""
10	35	2783	0.901182785055818	2783	0.958629922505931	""
10	36	2927	0.902105258525841	2927	1.01884835607056	""
10	37	2746	0.919888689896464	2746	0.953217919454274	""
10	38	2895	0.915541056298071	2895	1.01125517258094	""
10	39	2738	0.903959568629214	2738	0.958254476049306	""
10	40	2807	0.913449269587219	2807	0.998690047005896	""
10	41	2634	0.904113059899795	2634	0.933675808721766	""
10	42	2703	0.892404205261054	2703	0.955255142675336	""
10	43	2713	0.91665877135059	2713	0.937646332542629	""
10	44	2981	0.913440612242649	2981	1.0106500546571	""
10	45	3026	0.912241290116257	3026	0.988584121226651	""
10	46	3795	0.92355187580242	3795	1.18056301915677	""
10	47	0	0	0	0	""
10	48	0	0	0	0	""
11	1	4591	0.894473889751865	4591	1.08826750271647	""
11	2	3473	0.914898548445618	3473	0.962562200879166	""
11	3	3056	0.903497434904785	3056	1.00091275517274	""
11	4	2908	0.89930335572593	2908	1.01087229484889	""
11	5	2856	0.923878478424313	2856	1.02961996809346	""
11	6	2852	0.914877582873182	2852	1.06101215428642	""
11	7	2443	0.926561346034364	2443	0.910452952056131	""
11	8	2451	0.923641077375576	2451	0.917768505902788	""
11	9	2592	0.905307455787773	2592	0.976470235353702	""
11	10	2694	0.91023911906321	2694	1.02993942504373	""
11	11	2600	0.925165147095414	2600	1.00798886084992	""
11	12	2456	0.92552529009972	2456	0.961274804596926	""
11	13	2460	0.912839056576715	2460	0.9605053298844	""
11	14	2478	0.917098338860468	2478	0.959606290689347	""
11	15	2625	0.916833360896183	2625	1.00864036309182	""
11	16	2543	0.921052227168258	2543	0.975331452664401	""
11	17	2565	0.92660477839227	2565	0.982368797013693	""
11	18	2419	0.909164431991209	2419	0.922572934279428	""
11	19	2572	0.919946907518121	2572	0.969682299086898	""
